#Date/Time of Update: 2018-05-09 10:16:09 AM,#Player ID,#LastName,#FirstName,#Jersey Num,#Position,#Height,#Weight,#Birth Date,#Age,#Birth City,#Birth Country,#Rookie,#High School,#College,#Twitter,#Roster Status,#Draft,#Contract,#Shoots,#Team ID,#Team Abbr.,#Team City,#Team Name,#Official Image URL
,9262,Griffin,Blake,32,PF,"6'10""",251,1989-03-15,29,"Oklahoma City, OK",USA,N,Oklahoma Christian School,University of Oklahoma,blakegriffin32,ASSIGNED_ROSTER,2009 by LAC with pick 1 in round 1 (1 overall),29512900 salary starting in 2017 on a 5 year contract,R,88,DET,Detroit,Pistons,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201933.png
,9658,Hamilton,Justin,41,C,"7'0""",255,1990-04-01,28,"Newport Beach, CA",USA,N,Lone Peak,Louisiana State University,Justin__41,UFA,2012 by PHI with pick 15 in round 2 (45 overall),,R,84,BRO,Brooklyn,Nets,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203120.png
,13863,Hamilton,Daniel,25,G,"6'7""",195,1995-08-08,22,"Los Angeles, CA",USA,N,St. John Bosco,University of Connecticut,,ASSIGNED_ROSTER,2016 by DEN with pick 26 in round 2 (56 overall),18432 salary starting in 2017 on a 0 year contract,R,96,OKL,Oklahoma City,Thunder,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1627772.png
,9368,Hamilton,Jordan,25,SF,"6'7""",220,1990-10-06,27,"Los Angeles, CA",USA,N,Dominguez,University of Texas at Austin,J_Goin_HAM,UFA,2011 by DAL with pick 26 in round 1 (26 overall),,R,,,,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/202706.png
,9657,Hammons,A.J.,4,C,"7'0""",260,1992-08-27,25,"Gary, IN",USA,N,Oak Hill Academy,Purdue University,,ASSIGNED_MINORS,2016 by DAL with pick 16 in round 2 (46 overall),,R,92,MIA,Miami,Heat,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1627773.png
,9087,Hardaway Jr.,Tim,3,SG,"6'6""",205,1992-03-16,26,"Orinda, CA",USA,N,Palmetto Senior,University of Michigan,,ASSIGNED_ROSTER,2013 by NYK with pick 24 in round 1 (24 overall),16500000 salary starting in 2017 on a 4 year contract,R,83,NYK,New York,Knicks,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203501.png
,9232,Harden,James,13,SG,"6'5""",220,1989-08-26,28,"Los Angeles, CA",USA,N,Artesia,Arizona State University,JHarden13,ASSIGNED_ROSTER,2009 by OKL with pick 3 in round 1 (3 overall),0 salary starting in 2017 on a 4 year contract,L,109,HOU,Houston,Rockets,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201935.png
,9444,Harkless,Maurice,4,SF,"6'9""",220,1993-05-11,25,"Queens, NY",USA,N,South Kent School,St. John's University,moe_harkless,ASSIGNED_ROSTER,2012 by PHI with pick 15 in round 1 (15 overall),9662921 salary starting in 2017 on a 4 year contract,R,97,POR,Portland,Trail Blazers,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203090.png
,9563,Harper,Justin,,PF,,,1989-08-30,28,"Richmond, VA",USA,N,Meadowbrook,University of Richmond,Tru_Harp32,UFA,2011 by CLE with pick 2 in round 2 (32 overall),,R,,,,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/202712.png
,9244,Harrell,Montrezl,5,PF,"6'8""",240,1994-01-26,24,"Tarboro, NC",USA,N,Hargrave Military Academy,University of Louisville,MONSTATREZZ,ASSIGNED_ROSTER,2015 by HOU with pick 2 in round 2 (32 overall),1471382 salary starting in 2017 on a 3 year contract,R,102,LAC,Los Angeles,Clippers,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1626149.png
,9191,Harris,Gary,14,SG,"6'4""",210,1994-09-14,23,"Fishers, IN",USA,N,Hamilton Southeastern,Michigan State University,thats_G_,ASSIGNED_ROSTER,2014 by CHI with pick 19 in round 1 (19 overall),2550055 salary starting in 2017 on a 4 year contract,R,99,DEN,Denver,Nuggets,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203914.png
,9540,Harris,Joe,12,SF,"6'6""",219,1991-09-06,26,"Chelan, WA",USA,N,Chelan,University of Virginia,,ASSIGNED_ROSTER,2014 by CLE with pick 3 in round 2 (33 overall),1524305 salary starting in 2017 on a 2 year contract,R,84,BRO,Brooklyn,Nets,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203925.png
,9212,Harris,Tobias,34,PF,"6'9""",235,1992-07-14,25,"Islip, NY",USA,N,Half Hollow Hills West,University of Tennessee,tobias31,ASSIGNED_ROSTER,,16000000 salary starting in 2017 on a 4 year contract,R,102,LAC,Los Angeles,Clippers,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/202699.png
,9176,Harris,Devin,34,SG,"6'3""",185,1983-02-26,35,"Milwaukee, WI",USA,N,East,University of Wisconsin,,ASSIGNED_ROSTER,2004 by WAS with pick 5 in round 1 (5 overall),4402546 salary starting in 2017 on a 4 year contract,R,99,DEN,Denver,Nuggets,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/2734.png
,12250,Harris,Manny,6,SG,"6'5""",185,1989-09-21,28,"Detroit, MI",USA,N,Redford,University of Michigan,313MannyHarris,UFA,,,R,,,,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/202412.png
,10130,Harrison,Andrew,5,PG,"6'6""",213,1994-10-28,23,"San Antonio, TX",USA,N,Travis,University of Kentucky,DrewRoc5,ASSIGNED_ROSTER,2015 by PHX with pick 14 in round 2 (44 overall),1312611 salary starting in 2017 on a 3 year contract,R,107,MEM,Memphis,Grizzlies,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1626150.png
,14118,Harrison,Shaquille,10,G,,,2018-02-23,0,,,N,,,,ASSIGNED_ROSTER,,138240 salary starting in 2017 on a 2 year contract,null,104,PHX,Phoenix,Suns,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1627885.png
,9140,Harrison,Aaron,9,SG,,,1994-10-27,23,"San Antonio, TX",USA,N,Travis,University of Kentucky,,ASSIGNED_MINORS,,83129 salary starting in 2017 on a 0 year contract,R,108,DAL,Dallas,Mavericks,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1626151.png
,13756,Hart,Josh,5,SG,"6'5""",215,1995-03-06,23,"Silver Spring, MD",USA,Y,Sidwell Friends,Villanova University,joshhart,ASSIGNED_ROSTER,2017 by UTA with pick 30 in round 1 (30 overall),1394520 salary starting in 2017 on a 2 year contract,R,105,LAL,Los Angeles,Lakers,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628404.png
,9310,Haslem,Udonis,40,C,"6'8""",235,1980-06-09,37,"Miami, FL",USA,N,Miami,University of Florida,ThisIsUD,ASSIGNED_ROSTER,,0 salary starting in 2017 on a 1 year contract,R,92,MIA,Miami,Heat,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/2617.png
,9132,Hawes,Spencer,0,PF,"7'1""",245,1988-04-28,30,"Seattle, WA",USA,N,Seattle Preparatory School,University of Washington,spencerhawes00,UFA,2007 by SAC with pick 10 in round 1 (10 overall),,R,,,,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201150.png
,13962,Hayes,Nigel,15,SF,"6'7""",254,1994-12-13,23,"Westerville, OH",USA,Y,Whitmer,University of Wisconsin,NIGEL_HAYES,ASSIGNED_ROSTER,,124416 salary starting in 2017 on a 1 year contract,R,103,SAC,Sacramento,Kings,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628502.png
,9506,Hayward,Gordon,20,SF,"6'8""",226,1990-03-23,28,"Indianapolis, IN",USA,N,Brownsburg,Butler University,gordonhayward,ASSIGNED_ROSTER,2010 by UTA with pick 9 in round 1 (9 overall),29727900 salary starting in 2017 on a 4 year contract,R,82,BOS,Boston,Celtics,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/202330.png
,13961,Hearn,Reggie,,SG,"6'5""",210,1991-08-13,26,,,Y,Snider,Northwestern,,ASSIGNED_ROSTER,,0 salary starting in 2017 on a 0 year contract,null,88,DET,Detroit,Pistons,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203687.png
,9450,Henderson,Gerald,9,SG,"6'5""",215,1987-12-09,30,"Caldwell, NJ",USA,N,The Episcopal Academy,Duke University,GhJr09,UFA,,,R,,,,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201945.png
,13959,Henry,Myke,4,F,"6'6""",210,1992-12-22,25,"Chicago, IL",USA,N,Orr,DePaul University,mykehenry20,ASSIGNED_MINORS,,0 salary starting in 2017 on a 0 year contract,R,107,MEM,Memphis,Grizzlies,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1627988.png
,9324,Henson,John,31,PF,"6'11""",229,1990-12-28,27,"Greensboro, NC",USA,N,Sickles,University of North Carolina,,ASSIGNED_ROSTER,,10422536 salary starting in 2017 on a 4 year contract,R,90,MIL,Milwaukee,Bucks,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203089.png
,10135,Hernangomez,Juancho,41,SF,"6'9""",230,1995-09-28,22,Madrid,Spain,N,,,juanchohg14,ASSIGNED_ROSTER,2016 by DEN with pick 15 in round 1 (15 overall),2076840 salary starting in 2017 on a 3 year contract,R,99,DEN,Denver,Nuggets,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1627823.png
,10101,Hernangomez,Guillermo,14,C,"6'11""",240,1994-05-26,23,,Spain,N,,,,ASSIGNED_ROSTER,,1435750 salary starting in 2017 on a 4 year contract,null,93,CHA,Charlotte,Hornets,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1626195.png
,9409,Hezonja,Mario,8,SF,"6'8""",218,1995-02-25,23,Dubrovnik,Croatia,N,,,MarioHezonja,ASSIGNED_ROSTER,2015 by ORL with pick 5 in round 1 (5 overall),4078320 salary starting in 2017 on a 3 year contract,R,95,ORL,Orlando,Magic,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1626209.png
,9277,Hibbert,Roy,55,C,"7'2""",270,1986-12-11,31,"Queens, NY",USA,N,Georgetown Preparatory School,Georgetown University,,UFA,2008 by TOR with pick 17 in round 1 (17 overall),,R,,,,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201579.png
,13836,Hicks,Isaiah,26,F,"6'9""",233,1994-07-24,23,"Oxford, NC",USA,Y,,,,ASSIGNED_ROSTER,,0 salary starting in 2017 on a 0 year contract,null,83,NYK,New York,Knicks,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628439.png
,9531,Hickson,JJ,21,C,"6'9""",242,1988-09-04,29,"Atlanta, GA",USA,N,Wheeler,North Carolina State University,,UFA,2008 by CLE with pick 19 in round 1 (19 overall),,R,,,,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201581.png
,10136,Hield,Buddy,24,SG,"6'4""",214,1993-12-17,24,Freeport,Bahamas,N,Sunrise Christian Academy,University of Oklahoma,buddyhield,ASSIGNED_ROSTER,2016 by NOP with pick 6 in round 1 (6 overall),3675480 salary starting in 2017 on a 3 year contract,R,103,SAC,Sacramento,Kings,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1627741.png
,9521,Hilario,Nene,42,PF,"6'11""",250,1982-09-13,35,Sao Carlos,Brazil,N,Instituto Alvaro Guiao,,NeneHilario42,ASSIGNED_ROSTER,2002 by NYK with pick 7 in round 1 (7 overall),3477600 salary starting in 2017 on a 3 year contract,R,109,HOU,Houston,Rockets,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/2403.png
,9248,Hill,George,3,PG,"6'3""",188,1986-05-03,32,"Indianapolis, IN",USA,N,Broad Ripple,Indiana University-Purdue University Indianapolis,George_Hill3,ASSIGNED_ROSTER,2008 by SAS with pick 26 in round 1 (26 overall),20000000 salary starting in 2017 on a 3 year contract,R,86,CLE,Cleveland,Cavaliers,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201588.png
,9251,Hill,Solomon,44,SF,"6'7""",225,1991-03-18,27,"Los Angeles, CA",USA,N,Fairfax,University of Arizona,,ASSIGNED_ROSTER,2013 by IND with pick 23 in round 1 (23 overall),11747073 salary starting in 2017 on a 4 year contract,R,110,NOP,New Orleans,Pelicans,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203524.png
,9256,Hill,Jordan,27,C,"6'10""",240,1987-07-27,30,"Atlanta, GA",USA,N,The Patterson School,University of Arizona,,UFA,2009 by NYK with pick 8 in round 1 (8 overall),,R,,,,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201941.png
,9215,Hilliard,Darrun,24,SG,"6'6""",220,1993-04-11,25,"Bethlehem, PA",USA,N,Liberty,Villanova University,,ASSIGNED_ROSTER,2015 by DET with pick 8 in round 2 (38 overall),44495 salary starting in 2017 on a 0 year contract,null,106,SAS,San Antonio,Spurs,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1626199.png
,13935,Hoiberg,Fred,,C,,,2018-01-28,0,"Lincoln, NE",USA,N,Ames,Iowa State University,ISUMayor32,ASSIGNED_ROSTER,,,R,89,CHI,Chicago,Bulls,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1627165.png
,9155,Holiday,Justin,7,SG,"6'6""",185,1989-04-05,29,"Mission Hills, CA",USA,N,Campbell Hall,University of Washington,JustHolla7,ASSIGNED_ROSTER,,4615385 salary starting in 2017 on a 2 year contract,R,89,CHI,Chicago,Bulls,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203200.png
,9355,Holiday,Jrue,11,SG,"6'4""",205,1990-06-12,27,"Chatsworth, CA",USA,N,Campbell Hall,"University of California, Los Angeles",Jrue_Holiday11,ASSIGNED_ROSTER,2009 by PHI with pick 17 in round 1 (17 overall),24921667 salary starting in 2017 on a 5 year contract,R,110,NOP,New Orleans,Pelicans,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201950.png
,9111,Holland,John,30,SF,"6'5""",205,1988-11-06,29,"Bronx, NY",USA,N,St. Benedict's Prep,Boston University,Jholland_23,ASSIGNED_MINORS,,23040 salary starting in 2017 on a 0 year contract,R,86,CLE,Cleveland,Cavaliers,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/204066.png
,9116,Hollis-Jefferson,Rondae,24,PF,"6'7""",214,1995-01-03,23,"Chester, PA",USA,N,Chester,University of Arizona,RondaeHJ24,ASSIGNED_ROSTER,2015 by POR with pick 23 in round 1 (23 overall),1471382 salary starting in 2017 on a 4 year contract,L,84,BRO,Brooklyn,Nets,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1626178.png
,9422,Holmes,Richaun,22,C,"6'10""",235,1993-10-15,24,"Lockport, IL",USA,N,Lockport,Bowling Green State University,Rich_Holmes22,ASSIGNED_ROSTER,2015 by PHI with pick 7 in round 2 (37 overall),,R,85,PHI,Philadelphia,76ers,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1626158.png
,9510,Hood,Rodney,5,SG,"6'8""",206,1992-10-19,25,"Meridian, MS",USA,N,Meridian,Duke University,,ASSIGNED_ROSTER,2014 by UTA with pick 23 in round 1 (23 overall),2386864 salary starting in 2017 on a 4 year contract,L,86,CLE,Cleveland,Cavaliers,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203918.png
,14121,Hopson,Scotty,,SG,,,1989-08-07,28,,,N,,,,ASSIGNED_ROSTER,,,null,108,DAL,Dallas,Mavericks,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203816.png
,9082,Horford,Al,42,C,"6'10""",245,1986-06-03,31,Puerto Plata,Dominican Republic,N,Grand Ledge,University of Florida,Al_Horford,ASSIGNED_ROSTER,2007 by ATL with pick 3 in round 1 (3 overall),27734405 salary starting in 2017 on a 4 year contract,R,82,BOS,Boston,Celtics,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201143.png
,13869,Hornacek,Jeff,,C,,,2018-01-28,0,"Elmhurst, IL",USA,N,Lyons Township,Iowa State University,,ASSIGNED_ROSTER,,,R,83,NYK,New York,Knicks,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/202898.png
,10173,House,Danuel,4,F,"6'7""",220,1993-06-07,24,"Houston, TX",USA,N,Hightower,Texas A&M University,,ASSIGNED_MINORS,,0 salary starting in 2017 on a 0 year contract,R,104,PHX,Phoenix,Suns,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1627863.png
,9236,Howard,Dwight,12,C,"6'11""",265,1985-12-08,32,"Atlanta, GA",USA,N,Southwest Atlanta Christian Academy,,DwightHoward,ASSIGNED_ROSTER,2004 by ORL with pick 1 in round 1 (1 overall),23500000 salary starting in 2017 on a 3 year contract,R,93,CHA,Charlotte,Hornets,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/2730.png
,9290,Huertas,Marcelo,9,PG,,,1983-05-25,35,Sao Paulo,Brazil,N,,,,UFA,,,R,,,,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1626273.png
,9397,Huestis,Josh,34,SF,"6'7""",230,1991-12-19,26,"Webster, TX",USA,N,C.M. Russell,Stanford University,jhuestis,ASSIGNED_ROSTER,2014 by OKL with pick 29 in round 1 (29 overall),1471382 salary starting in 2017 on a 3 year contract,R,96,OKL,Oklahoma City,Thunder,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203962.png
,9096,Humphries,Kris,43,PF,"6'9""",235,1985-02-06,33,"Minneapolis, MN",USA,N,Hopkins,University of Minnesota,KrisHumphries,ASSIGNED_ROSTER,2004 by UTA with pick 14 in round 1 (14 overall),,R,91,ATL,Atlanta,Hawks,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/2743.png
,9106,Hunter,RJ,2,SG,,,1993-10-24,24,"Oxford, OH",USA,N,Pike,Georgia State University,,ASSIGNED_ROSTER,2015 by BOS with pick 28 in round 1 (28 overall),0 salary starting in 2017 on a 0 year contract,R,109,HOU,Houston,Rockets,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1626154.png
,11970,Hunter,Vince,,PF,,,1994-08-05,23,"Detroit, MI",USA,N,Consortium Prep,University of Texas at El Paso,,UFA,,,R,107,MEM,Memphis,Grizzlies,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1626205.png
,9388,Ibaka,Serge,9,PF,"6'10""",235,1989-09-18,28,Brazzaville,Republic of the Congo,N,,,sergeibaka_7,ASSIGNED_ROSTER,,20061728 salary starting in 2017 on a 3 year contract,R,81,TOR,Toronto,Raptors,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201586.png
,9223,Iguodala,Andre,9,SF,"6'6""",215,1984-01-28,34,"Springfield, IL",USA,N,Lanphier,University of Arizona,andre,ASSIGNED_ROSTER,2004 by PHI with pick 9 in round 1 (9 overall),14814815 salary starting in 2017 on a 3 year contract,R,101,GSW,Golden State,Warriors,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/2738.png
,9400,Ilyasova,Ersan,7,PF,"6'10""",235,1987-05-14,31,Eskisehir,Turkey,N,,,,ASSIGNED_ROSTER,,,R,85,PHI,Philadelphia,76ers,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/101141.png
,9513,Ingles,Joe,2,SF,"6'8""",226,1987-10-02,30,Happy Valley,Australia,N,Lake Ginninderra,,Joeingles7,ASSIGNED_ROSTER,,14136364 salary starting in 2017 on a 4 year contract,L,98,UTA,Utah,Jazz,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/204060.png
,9331,Inglis,Damien,17,SF,"6'8""",246,1995-05-20,23,Cayenne,French Guiana,N,,,DamienINGLIS,UFA,,,R,,,,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203996.png
,10149,Ingram,Brandon,14,SF,"6'9""",190,1997-09-02,20,"Kinston, NC",USA,N,Kinston,Duke University,B_Ingram13,ASSIGNED_ROSTER,,5519400 salary starting in 2017 on a 3 year contract,R,105,LAL,Los Angeles,Lakers,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201281.png
,14397,Ingram,Andre,,SG,"6'3""",190,1985-11-18,32,"Richmond, VA",USA,Y,,,,ASSIGNED_MINORS,,,null,105,LAL,Los Angeles,Lakers,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1627742.png
,9157,Irving,Kyrie,11,PG,"6'3""",193,1992-03-23,26,Melbourne,Australia,N,Saint Patrick,Duke University,KyrieIrving,ASSIGNED_ROSTER,2011 by CLE with pick 1 in round 1 (1 overall),18868625 salary starting in 2017 on a 5 year contract,R,82,BOS,Boston,Celtics,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/202681.png
,13733,Isaac,Jonathan,1,F,"6'10""",210,1997-10-03,20,"New York, NY",USA,Y,IMG Academy,Florida State University,jisaac_01,ASSIGNED_ROSTER,2017 by ORL with pick 6 in round 1 (6 overall),4186320 salary starting in 2017 on a 2 year contract,R,95,ORL,Orlando,Magic,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628371.png
,13803,Iwundu,Wesley,25,SF,"6'7""",195,1994-12-20,23,"Houston, TX",USA,Y,Spring Westfield,Kansas State University,_Iwundu25,ASSIGNED_ROSTER,2017 by ORL with pick 3 in round 2 (33 overall),1050000 salary starting in 2017 on a 3 year contract,R,95,ORL,Orlando,Magic,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628411.png
,9113,Jack,Jarrett,55,PG,"6'3""",200,1983-10-28,34,"Fort Washington, MD",USA,N,Worcester Academy,Georgia Institute of Technology,Jarrettjack03,ASSIGNED_ROSTER,2005 by DEN with pick 22 in round 1 (22 overall),2328652 salary starting in 2017 on a 1 year contract,R,83,NYK,New York,Knicks,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/101127.png
,9213,Jackson,Reggie,1,PG,"6'3""",208,1990-04-16,28,Pordenone,Italy,N,Palmer,Boston College,Reggie_Jackson,ASSIGNED_ROSTER,2011 by OKL with pick 24 in round 1 (24 overall),16000000 salary starting in 2017 on a 5 year contract,R,88,DET,Detroit,Pistons,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/202704.png
